Date,Adj Close,ret,pred_states
2018-01-02,1595.8699951171875,0.00827661342095487,0
2018-01-03,1605.18994140625,0.005840041054458345,1
2018-01-04,1611.02001953125,0.003632017604030313,1
2018-01-05,1621.3699951171875,0.006424486015356168,1
2018-01-08,1624.3499755859375,0.0018379398149246384,1
2018-01-09,1625.9200439453125,0.0009665825610079004,1
2018-01-10,1623.9599609375,-0.0012055223841489493,1
2018-01-11,1637.3800048828125,0.008263777598042088,1
2018-01-12,1647.3699951171875,0.006101204488013767,1
2018-01-16,1639.8599853515625,-0.004558787514574614,1
2018-01-17,1654.989990234375,0.009226400435381477,1
2018-01-18,1651.5400390625,-0.0020845752495375347,1
2018-01-19,1660.6800537109375,0.00553423739797787,1
2018-01-22,1673.6800537109375,0.007828118348835567,1
2018-01-23,1677.719970703125,0.0024137928770975314,1
2018-01-24,1675.52001953125,-0.0013112743546547234,1
2018-01-25,1676.3299560546875,0.00048339411883846495,1
2018-01-26,1694.22998046875,0.01067810328713037,1
2018-01-29,1682.739990234375,-0.006781836212812142,1
2018-01-30,1664.75,-0.010690891248070544,1
2018-01-31,1664.6800537109375,-4.201609194320888e-05,1
2018-02-01,1664.3699951171875,-0.00018625716879272503,1
2018-02-02,1629.56005859375,-0.02091478254568424,0
2018-02-05,1564.6600341796875,-0.03982671523630055,0
2018-02-06,1589.780029296875,0.01605460264111458,0
2018-02-07,1583.1800537109375,-0.004151502386689598,0
2018-02-08,1525.260009765625,-0.0365846220772863,0
2018-02-09,1546.550048828125,0.013958301487083213,0
2018-02-12,1567.1600341796875,0.013326426368923228,0
2018-02-13,1571.52001953125,0.0027820932492352846,0
2018-02-14,1593.6700439453125,0.014094649854138996,0
2018-02-15,1612.530029296875,0.01183431000865931,0
2018-02-16,1613.550048828125,0.0006325584719155675,0
2018-02-20,1603.97998046875,-0.005931063846656315,0
2018-02-21,1596.3299560546875,-0.004769401430949838,0
2018-02-22,1597.1099853515625,0.000488639139995195,0
2018-02-23,1621.739990234375,0.015421608473251691,0
2018-02-26,1639.1700439453125,0.010747748600821394,0
2018-02-27,1618.0899658203125,-0.01286021435229645,0
2018-02-28,1600.1500244140625,-0.011087109978557441,0
2018-03-01,1581.1700439453125,-0.011861375608015257,0
2018-03-02,1591.3800048828125,0.00645721880236505,0
2018-03-05,1608.6099853515625,0.010827068591966471,0
2018-03-06,1614.5699462890625,0.0037050378847409693,0
2018-03-07,1615.3299560546875,0.0004707196286986015,0
2018-03-08,1621.239990234375,0.003658716386417016,0
2018-03-09,1648.4599609375,0.01678959985386852,0
2018-03-12,1647.4100341796875,-0.0006369137150382675,0
2018-03-13,1637.18994140625,-0.006203733473388984,0
2018-03-14,1628.18994140625,-0.0054972240986709275,0
2018-03-15,1625.9000244140625,-0.001406418829863143,0
2018-03-16,1629.6800537109375,0.00232488421189192,0
2018-03-19,1607.68994140625,-0.01349351503358831,0
2018-03-20,1609.97998046875,0.0014244283076729758,0
2018-03-21,1608.5699462890625,-0.0008758085173685703,0
2018-03-22,1568.719970703125,-0.02477354228696771,0
2018-03-23,1536.27001953125,-0.0206856238066061,0
2018-03-26,1576.5,0.02618679005467084,0
2018-03-27,1549.02001953125,-0.017431005689026335,0
2018-03-28,1544.780029296875,-0.0027372081580055996,0
2018-03-29,1565.56005859375,0.013451772357733871,0
2018-04-02,1530.280029296875,-0.0225350851940902,0
2018-04-03,1549.3299560546875,0.01244865409801199,0
2018-04-04,1567.0899658203125,0.011463026127016995,0
2018-04-05,1578.02001953125,0.006974745515147207,0
2018-04-06,1544.280029296875,-0.021381218119398415,0
2018-04-09,1548.510009765625,0.0027391278709185674,0
2018-04-10,1574.6700439453125,0.016893681031901808,0
2018-04-11,1567.5,-0.004553362765032376,1
2018-04-12,1579.6800537109375,0.007770369193580651,1
2018-04-13,1574.5899658203125,-0.0032222271077408937,1
2018-04-16,1587.5799560546875,0.008249760582976773,1
2018-04-17,1604.510009765625,0.010664063656365741,1
2018-04-18,1606.4599609375,0.0012152938654210743,1
2018-04-19,1597.25,-0.005733078421777282,1
2018-04-20,1584.3800048828125,-0.008057595941266205,1
2018-04-23,1584.050048828125,-0.00020825562912341056,1
2018-04-24,1564.3599853515625,-0.012430202878456531,1
2018-04-25,1566.31005859375,0.001246562978117316,1
2018-04-26,1581.469970703125,0.009678742740748092,1
2018-04-27,1582.6400146484375,0.0007398458187557466,1
2018-04-30,1569.9100341796875,-0.008043509800665483,1
2018-05-01,1574.1800537109375,0.0027199135226123605,1
2018-05-02,1564.5699462890625,-0.006104833687366584,1
2018-05-03,1560.6199951171875,-0.0025246242146244047,1
2018-05-04,1580.760009765625,0.012905136876017798,1
2018-05-07,1587.43994140625,0.004225772159820451,1
2018-05-08,1588.06005859375,0.0003906397787563076,1
2018-05-09,1602.5799560546875,0.00914316645794555,1
2018-05-10,1616.3800048828125,0.008611145282322541,1
2018-05-11,1618.8599853515625,0.0015342805907387902,1
2018-05-14,1619.4000244140625,0.0003335921990701429,1
2018-05-15,1609.6500244140625,-0.006020748334574,1
2018-05-16,1617.030029296875,0.004584850601607515,1
2018-05-17,1616.81005859375,-0.00013603377744364487,1
2018-05-18,1613.47998046875,-0.0020596594555432057,1
2018-05-21,1625.3499755859375,0.0073567662821196755,1
2018-05-22,1619.25,-0.0037530228428117596,1
2018-05-23,1624.0,0.0029334568473058376,1
2018-05-24,1621.3699951171875,-0.001619461134736766,1
2018-05-25,1618.010009765625,-0.0020723125268637954,1
2018-05-29,1601.6199951171875,-0.010129736249784749,1
2018-05-30,1622.1400146484375,0.012812040055574236,1
2018-05-31,1610.6700439453125,-0.007070888209123494,1
2018-06-01,1627.4000244140625,0.010386969405459467,1
2018-06-04,1634.989990234375,0.00466385996463603,1
2018-06-05,1637.3800048828125,0.001461791608947438,1
2018-06-06,1651.260009765625,0.00847696004679488,1
2018-06-07,1649.4200439453125,-0.0011142798889519634,1
2018-06-08,1654.739990234375,0.0032253435433811095,1
2018-06-11,1656.4300537109375,0.0010213468499804534,1
2018-06-12,1660.030029296875,0.002173333898326968,1
2018-06-13,1653.1600341796875,-0.00413847641063303,1
2018-06-14,1657.6300048828125,0.002703894729310319,1
2018-06-15,1656.1800537109375,-0.0008747133965987253,1
2018-06-18,1654.3299560546875,-0.0011170872708583524,1
2018-06-19,1648.1099853515625,-0.0037598126542776056,1
2018-06-20,1652.449951171875,0.0026332986626416144,1
2018-06-21,1640.9300537109375,-0.006971404763434941,1
2018-06-22,1643.3900146484375,0.0014991260181607124,1
2018-06-25,1619.780029296875,-0.014366635516288695,1
2018-06-26,1624.0899658203125,0.002660815941352368,1
2018-06-27,1608.3900146484375,-0.009666922093164443,1
2018-06-28,1617.9599609375,0.005950015979895529,1
2018-06-29,1618.989990234375,0.0006366222414293521,1
2018-07-02,1624.3900146484375,0.0033354279190329628,1
2018-07-03,1618.0400390625,-0.003909144681187748,1
2018-07-05,1632.1700439453125,0.00873279062426624,1
2018-07-06,1646.300048828125,0.008657189203556959,1
2018-07-09,1660.4300537109375,0.008582885539528906,1
2018-07-10,1664.530029296875,0.002469225112358364,1
2018-07-11,1652.8599853515625,-0.007011014364362134,1
2018-07-12,1666.280029296875,0.008119286608815779,1
2018-07-13,1667.3599853515625,0.0006481239861844124,1
2018-07-16,1664.3499755859375,-0.0018052548892075748,1
2018-07-17,1671.530029296875,0.004314028789774049,1
2018-07-18,1675.4599609375,0.0023510984378056765,1
2018-07-19,1670.7900390625,-0.0027872476716106487,1
2018-07-20,1668.43994140625,-0.0014065786851162887,1
2018-07-23,1670.949951171875,0.0015044052251047546,1
2018-07-24,1674.47998046875,0.002112588288116779,1
2018-07-25,1688.5999755859375,0.00843246576960266,1
2018-07-26,1685.5999755859375,-0.0017766197106328097,1
2018-07-27,1672.0,-0.008068329249476869,1
2018-07-30,1661.449951171875,-0.00630983781586425,1
2018-07-31,1670.9599609375,0.005723921902623275,1
2018-08-01,1669.4000244140625,-0.000933557092871462,1
2018-08-02,1679.31005859375,0.005936284913596879,1
2018-08-03,1685.030029296875,0.003406143299061082,1
2018-08-06,1691.8499755859375,0.004047373738442106,1
2018-08-07,1696.800048828125,0.002925834626958057,1
2018-08-08,1695.949951171875,-0.0005010004902092913,1
2018-08-09,1694.5400390625,-0.0008313406350233254,1
2018-08-10,1683.68994140625,-0.006402975088303453,1
2018-08-13,1676.3399658203125,-0.0043653973366371,1
2018-08-14,1687.6099853515625,0.006722991613300255,1
2018-08-15,1673.5999755859375,-0.008301686934322317,1
2018-08-16,1686.9300537109375,0.007964912953785763,1
2018-08-17,1692.6300048828125,0.0033788900490190343,1
2018-08-20,1697.0699462890625,0.002623102150760559,1
2018-08-21,1702.6400146484375,0.0032821678160968037,1
2018-08-22,1702.760009765625,7.047591748987614e-05,1
2018-08-23,1699.530029296875,-0.0018969088128835132,1
2018-08-24,1710.1300048828125,0.006237003997112689,1
2018-08-27,1722.1300048828125,0.0070170103826827646,1
2018-08-28,1722.8399658203125,0.0004122574576175264,1
2018-08-29,1732.1199951171875,0.005386472035118217,1
2018-08-30,1724.81005859375,-0.004220225240770925,1
2018-08-31,1726.0899658203125,0.000742056912403477,1
2018-09-04,1723.239990234375,-0.0016511164784989152,1
2018-09-05,1717.550048828125,-0.0033018856563769017,1
2018-09-06,1710.68994140625,-0.003994123738377042,1
2018-09-07,1706.989990234375,-0.002162841484198763,1
2018-09-10,1710.7099609375,0.0021792574791925645,1
2018-09-11,1716.3900146484375,0.0033202903125815197,1
2018-09-12,1716.8299560546875,0.0002563178546224343,1
2018-09-13,1724.8499755859375,0.004671411692792393,1
2018-09-14,1726.3499755859375,0.0008696408506430053,1
2018-09-17,1714.97998046875,-0.006586147234327933,1
2018-09-18,1723.969970703125,0.005242038004384053,1
2018-09-19,1724.3800048828125,0.00023784299416784727,1
2018-09-20,1737.969970703125,0.007881073650721326,1
2018-09-21,1736.4300537109375,-0.0008860434979578447,1
2018-09-24,1730.1500244140625,-0.003616632460060165,1
2018-09-25,1728.8499755859375,-0.0007514081494552904,1
2018-09-26,1721.68994140625,-0.004141501160192296,1
2018-09-27,1725.8299560546875,0.002404622661067446,1
2018-09-28,1726.52001953125,0.00039984441928453407,1
2018-10-01,1729.18994140625,0.0015464181386815046,1
2018-10-02,1726.469970703125,-0.0015729739330504477,1
2018-10-03,1729.3299560546875,0.0016565508813326524,1
2018-10-04,1713.3900146484375,-0.009217408945263128,1
2018-10-05,1703.0400390625,-0.006040641942261615,1
2018-10-08,1701.1300048828125,-0.0011215439072935762,1
2018-10-09,1697.8299560546875,-0.0019399157140563839,1
2018-10-10,1642.77001953125,-0.03242959421647995,0
2018-10-11,1609.699951171875,-0.02013067438910976,0
2018-10-12,1630.5699462890625,0.012965146145400563,0
2018-10-15,1623.1199951171875,-0.0045689246197809785,0
2018-10-16,1659.239990234375,0.022253434882107737,0
2018-10-17,1657.8299560546875,-0.0008498072539152579,0
2018-10-18,1633.280029296875,-0.014808470958165398,0
2018-10-19,1630.050048828125,-0.001977603601839517,0
2018-10-22,1623.3900146484375,-0.004085785086461291,0
2018-10-23,1614.030029296875,-0.005765703415139933,0
2018-10-24,1562.9200439453125,-0.031666068427380956,0
2018-10-25,1592.2099609375,0.018740508899131036,0
2018-10-26,1565.93994140625,-0.01649909256677562,0
2018-10-29,1555.68994140625,-0.006545589475669966,0
2018-10-30,1580.739990234375,0.016102211733451943,0
2018-10-31,1597.7099609375,0.010735459852957208,0
2018-11-01,1617.47998046875,0.012373972757639518,0
2018-11-02,1608.4599609375,-0.005576588050651421,0
2018-11-05,1615.68994140625,0.004494970744895577,0
2018-11-06,1625.4200439453125,0.0060222585346998425,0
2018-11-07,1658.699951171875,0.020474650445298836,0
2018-11-08,1653.8699951171875,-0.002911892564580576,0
2018-11-09,1637.22998046875,-0.010061259166418646,0
2018-11-12,1604.969970703125,-0.01970401846439973,0
2018-11-13,1602.9000244140625,-0.001289710291685786,0
2018-11-14,1590.5999755859375,-0.007673621960684218,0
2018-11-15,1608.260009765625,0.011102750189080135,0
2018-11-16,1611.760009765625,0.0021762650185588317,0
2018-11-19,1583.6099853515625,-0.017465394502594656,0
2018-11-20,1555.4200439453125,-0.017801063182859234,0
2018-11-21,1562.6800537109375,0.0046675557473272455,0
2018-11-23,1554.010009765625,-0.005548188782933172,0
2018-11-26,1577.8399658203125,0.015334493281855766,0
2018-11-27,1579.8800048828125,0.0012929315435608046,0
2018-11-28,1616.5899658203125,0.023235917173483722,0
2018-11-29,1613.1500244140625,-0.0021278997636883235,0
2018-11-30,1625.989990234375,0.007959560875298255,0
2018-12-03,1643.9000244140625,0.011014848976472313,0
2018-12-04,1589.0799560546875,-0.03334756831025332,0
2018-12-06,1587.1800537109375,-0.0011955989605878514,0
2018-12-07,1550.489990234375,-0.02311650993268133,0
2018-12-10,1551.949951171875,0.0009416126171051253,0
2018-12-11,1550.8499755859375,-0.0007087700122718754,0
2018-12-12,1560.050048828125,0.005932278032703575,0
2018-12-13,1556.780029296875,-0.0020960991179137523,0
2018-12-14,1528.3599853515625,-0.018255658095863714,0
2018-12-17,1495.6099853515625,-0.02142819775045779,0
2018-12-18,1495.719970703125,7.353879195770574e-05,0
2018-12-19,1472.1800537109375,-0.015738184588871662,0
2018-12-20,1448.56005859375,-0.016044229819340616,0
2018-12-21,1418.06005859375,-0.02105539209027285,0
2018-12-26,1449.1600341796875,0.021931352905305346,0
2018-12-28,1459.52001953125,0.007148958781096226,0
2018-12-31,1472.1400146484375,0.008646674898807216,0
2019-01-02,1473.6600341796875,0.0010325237519019925,0
2019-01-03,1438.760009765625,-0.023682547944980814,0
2019-01-04,1488.530029296875,0.03459230114364775,0
2019-01-07,1501.3299560546875,0.008599038316921659,0
2019-01-08,1517.1400146484375,0.010530702148445092,0
2019-01-09,1524.6199951171875,0.004930316514315525,0
2019-01-10,1531.8299560546875,0.00472902163200728,0
2019-01-11,1531.8800048828125,3.2672574346248595e-05,0
2019-01-14,1523.010009765625,-0.005790267572469587,0
2019-01-15,1538.77001953125,0.010347935774926542,0
2019-01-17,1555.3499755859375,0.010774810949161884,0
2019-01-18,1575.3599853515625,0.012865277962978539,0
2019-01-22,1552.6700439453125,-0.014403020019063462,0
2019-01-23,1555.0999755859375,0.0015650019462283282,1
2019-01-24,1558.8800048828125,0.00243073072871125,1
2019-01-25,1573.31005859375,0.009256680222813118,1
2019-01-29,1559.72998046875,-0.00863153327649735,1
2019-01-30,1583.0400390625,0.014944932062371796,1
2019-01-31,1596.5400390625,0.008527895483929182,1
2019-02-01,1599.0699462890625,0.0015846187158876646,1
2019-02-04,1610.510009765625,0.007154198290769687,1
2019-02-05,1617.800048828125,0.004526540672392887,1
2019-02-06,1614.280029296875,-0.0021758062955924418,1
2019-02-07,1599.969970703125,-0.008864669285404525,1
2019-02-08,1601.1400146484375,0.0007312911909205244,1
2019-02-11,1603.699951171875,0.001598821152439589,1
2019-02-12,1624.199951171875,0.012782939841720298,1
2019-02-13,1629.010009765625,0.002961494113012053,1
2019-02-14,1625.47998046875,-0.002166978272517106,1
2019-02-15,1643.449951171875,0.01105517811295531,1
2019-02-19,1646.1099853515625,0.001618567196275622,1
2019-02-20,1649.1099853515625,0.0018224784654101711,1
2019-02-21,1643.22998046875,-0.003565562597426797,1
2019-02-22,1654.5400390625,0.006882821472453671,1
2019-02-25,1656.43994140625,0.001148296383825409,1
2019-02-27,1654.1600341796875,-0.0013763899128312884,1
2019-02-28,1649.219970703125,-0.002986448332982672,1
2019-03-01,1660.6099853515625,0.006906304101800043,1
